Population,sample.id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
AFR,HG02629,0.0357732688880006,-0.00238795237692146,0.000232622326966556,0.000527057384990668,0.0074156422728721,-0.0107968487655363,0.028616843747279,-0.0533807105170185,0.00371598156082609,0.0443202241768933,-0.0014230396210829,0.00729027851984196,-0.0528483187520507,-0.00505183112506602,-0.0386426595817616,-0.0374414527694929,0.0202517955961473,-0.0278988410631869,0.110309924839387,-0.0406417373774568
AFR,HG02630,0.0383361182418518,-0.0040653687082265,0.000592595260003885,-0.00204764516866012,0.0163037776298148,-0.0188590108143524,0.0331543633688663,-0.0768506032867891,0.00659535356531316,0.0265853409840245,-0.00856682902319,-0.0151620204300954,-0.00946155591421098,0.00081490899612754,-0.048114404628657,-0.0113160997004114,-0.0175613792544949,0.000715128141872214,0.0610049182517556,0.00407862606482626
AFR,HG02634,0.0345598609756278,-0.00183192635818515,0.00112958293939534,0.00056206279361754,0.026880225147897,-0.0112358226436049,0.0200379589339391,-0.0484062556812264,0.00424133129662407,-0.003360677647735,-0.0241743997663326,-0.00294113490152636,-0.00144372433529184,-0.00179451788548021,-0.000433001405604562,-0.0212537174256667,-0.0014424250091457,0.0180295578561227,-0.00455604611371736,0.0446045749585052
AFR,HG02635,0.0365970282297423,-0.00192774406576319,7.49904185342299e-06,-0.000679684365075439,0.00791210514875076,-0.00995239044224253,0.015606906803388,-0.026524868568705,-0.00181073477563063,0.0229063321744902,0.00118288862263259,-0.0219035373653537,-0.00197322869517016,0.023139307759585,0.0505434079927402,0.00494871856990294,0.023214315108612,0.0162054288867594,0.00128850112570148,-0.0295161914409496
AFR,HG02636,0.0360093389674085,-0.00343700507263972,0.00186002841812949,0.000490594640624188,0.0140392967700325,-0.0105453435991322,0.015153204297989,-0.0359209012892809,0.00208168334245878,0.00751479743743748,-0.021719021697742,-0.0206014791877497,-0.00787172910410391,0.0172892249600118,0.0322764233285863,0.00583169641566809,0.0262656572358482,0.00285247681800566,0.0117804135602876,0.00280823697050574
AFR,HG02642,0.0327425449268431,-0.000425578922887928,-7.04973114959403e-05,0.000305613058045445,0.0186171292983793,-0.0077397058451242,0.00931400119834185,-0.0485752003139938,0.00294094087748815,0.00404760266995154,0.0053513727645338,0.00643328529709719,-0.0043988018207537,-0.00153982912801262,0.0515585286533115,-0.035853294150037,-0.00454490961930291,-0.0401464414328766,0.0463512020416382,0.00421146995913221
AFR,HG02643,0.0344308814141818,-0.00303680081703148,-0.000459797365129804,-0.00100151224869057,0.025585336523773,-0.00833715886174639,0.0148328600246275,-0.0310093335318577,0.00177050076470026,0.0205016963646001,0.00647838633889468,0.00697577802196701,0.0225417468718884,0.0119619062543448,0.0102506397972366,0.0145559599202836,-0.0137715405822793,-8.45586308254575e-05,0.0410328899800551,0.0386880660260865
AFR,HG02644,0.0308417334317795,-0.00209315061362169,0.00078199009250508,0.000409380998279621,0.0286341137443123,-0.00477423003279477,0.0130579884775629,-0.0442676171535175,-0.00134824406953486,0.0124445293024262,0.00696706846250291,0.00273321793742743,0.00254492145063612,0.00388564443702117,0.0326178026777082,-0.0198574413890918,-0.00890610904254371,-0.0209482309325702,0.035629399154934,0.0302590687607097
AFR,HG02645,0.0352259480114126,-0.00106271630777044,0.00137170836031979,0.000226630053570044,0.0232071089036028,-0.0182185267514244,0.0287168792001419,-0.0530065812436294,-0.00122631628572,0.0327775490839974,0.0203675956582177,-0.0095827443232004,0.0208632545494488,-0.0342796347816965,0.0123624351245964,-0.0335028669546554,0.0319811262221419,0.040745207547486,0.00763694249764263,0.0519889460032579
AFR,HG02646,0.03680224143233,-0.00276492497327544,-0.00014836376916822,0.000225417068531003,0.016138615887067,-0.0331479158027989,0.0438174706653911,-0.0877411636524337,-0.00112288537513034,0.0246394091356345,0.0274750867211565,-0.00771955374706222,-0.0354301505060959,-0.010995384329676,-0.0332435400830511,0.01024036063728,0.024231674379429,-0.0111822194181843,0.042743700727091,0.0852273528925123
AFR,HG02647,0.0371695193855272,-0.00170603345955957,0.00165495781189232,0.000571037079802003,0.0202418454513096,-0.0285031274223034,0.04025299506421,-0.0759722463203212,-0.00091237604869956,0.0331373437069369,0.0207555655292052,-0.00894105225186908,-0.0138323563794435,-0.027152309723588,-0.00400410798275404,-0.0139221196192471,0.0217330959510119,0.00930300709070239,0.0347225459594622,0.0669289314569322
CSA,HG02648,-0.00976323873440187,0.0161348377479542,-0.00938600754922576,0.0121972692349756,-0.000537105182498682,0.00023904405648319,0.00681789081156835,0.00261474647675347,-0.00448317302273265,-0.00784784707086779,-0.00399880780257547,-0.00112090455417395,0.0275122451293375,-0.00527648778365925,0.00127305608464277,-0.00408715837690367,-0.000916854119496232,-0.00344294430535162,0.0129136457152979,-0.00215712952528478
CSA,HG02649,-0.0108514894479649,0.0138116479649732,-0.0137587182074061,0.0171393711089389,0.000195161967967784,0.00139880396264601,0.000373899635649159,0.00176615999742387,0.00185540060412631,0.00208743823103604,0.000967140229846996,0.000526527639078612,0.0122667828891353,-0.00422463175070285,0.000190208592660553,-0.0106349065680159,0.00774386010529831,-8.85022751444002e-05,0.00957950689272616,-0.00320050759202794
CSA,HG02650,-0.0100112632549169,0.0135404610018443,-0.0134281449223223,0.015500377520356,0.000116616287310755,-0.0023527990201531,0.000944185759084181,0.000234485498849049,-0.00257089189257974,-0.00310995827058049,-0.00193045659930037,0.00236767768882303,0.0225947725539735,-0.00782145172163791,-0.00556315632067979,-0.00684009722347872,0.000624233402340355,-1.41638280607409e-05,0.011810948905673,-0.00855686465847728
CSA,HG02651,-0.0103615962533708,0.00842252540322535,-0.015375064685756,0.0252605344291284,0.00231024467660615,0.00609374159277283,-0.00488823194063286,-0.00248596591360166,0.00684770663793734,0.000111469408553766,0.00393814362676006,-0.0027348095119446,-0.00404772653464427,-0.0036468791483791,-0.00648105752572135,0.00121684380036254,-0.00398690108671614,0.0017496841999383,0.000994649061684038,-0.000595753865120961
CSA,HG02652,-0.0109867717586498,0.00758520162967638,-0.0147817273585575,0.0191837969944374,-0.00377805092042835,0.00378648307739008,-0.00180837620568587,0.000808439217339044,-0.00143397517652626,-0.00279570596876376,-0.00131441369338962,0.000854941056421153,0.012666266518637,0.000367610404777427,0.00588152440385826,-0.00324701070586789,-0.00394240016543098,0.00188531910548847,0.00277024729564513,0.0017010184459075
CSA,HG02653,-0.010588351673564,0.00852598992135925,-0.0135820244197088,0.0177476692466952,0.00184624826694177,0.0139348443677384,-0.000951972390556252,0.00152902347437806,0.00293116349218609,-0.00204154083775723,0.000262946484440463,-0.00193024872738205,0.00537022604818264,-0.00277216605769851,-0.00362795897339793,-0.00451374761910171,-0.00412257860793441,0.00431204986218937,0.000672649377036981,-0.000766211691109205
CSA,HG02654,-0.0107821518347705,0.0129284471066826,-0.0176843766098783,0.0166676881007405,0.00397079908255911,0.0166983508633048,0.00571084306425815,0.000722698010231379,0.00122629166180617,-0.00510075942862675,-0.00504864679304392,-7.16634426081913e-05,0.019004058303644,-0.00238931891763787,0.00964494688072016,0.000914338820568195,0.00141059562983076,0.00098439068123727,0.00918079719489187,0.00124227627227134
CSA,HG02655,-0.00999875049049379,0.0113832622675654,-0.0174313692817923,0.0220965745212939,0.00203033032146731,0.0241317452511718,0.0104720429849519,0.000257540763963236,-0.0102723772511402,-0.0047043587734717,0.00238971135993843,0.000521283823380545,0.0153265228364684,0.000341301644588422,0.00931104738893814,-0.0182734695822214,0.00439110767299199,0.000138942319114322,0.0034747300957071,0.00959255816887467
CSA,HG02656,-0.0108660800059556,0.00943268094925515,-0.0172532289405583,0.0182604776600827,0.00421052376227586,0.0174645518135408,0.0107162406390099,0.0026982935320837,-0.00891402434260479,-0.00664694846311384,0.00252144229672874,0.00112783756887118,0.0157066854408961,-0.00235703349331871,0.00737684445740554,-0.0123942508180556,0.00184550837816111,-0.00218983945134836,0.00381414910646426,0.00477343818833676
CSA,HG02657,-0.0107827280768815,0.00729935588198751,-0.0124740739670982,0.0119789859806159,-0.00107223331382834,0.00514294260949827,-0.0108970058258431,-0.00679013704839566,0.00570856022823778,-0.00013521541859372,-0.00168425683750034,6.23377343858052e-05,-0.00707251377524948,0.00619671680550395,-0.00870557982550623,-0.00174334261218866,0.00365273924866117,0.00131301062129239,-0.00418254438199003,0.00241072593742033
CSA,HG02658,-0.0110057010816284,0.00831494771021071,-0.0213352129531493,0.0208480907973873,-0.00105877995628833,0.00119411085302412,-0.00372664739933242,0.000631419431669014,0.00285576560838494,0.00155282624136037,0.00386269932374626,0.00497516729240377,-0.00342286414024774,0.00616012174166306,-0.00628526871696478,-0.00125865506187683,-0.00854996500656493,0.00334609425460876,0.0010466873297526,0.00260726795487333
CSA,HG02659,-0.0102537016262158,0.0105858279401222,-0.0177512272477573,0.020801296259771,-0.00137969419757048,0.00205035529115052,-0.00603661089071126,-0.00370575802079564,0.00151333784754421,0.00229845715407495,-0.000716291976040541,0.00150291169035309,-0.00360726739269366,0.00848458181903676,-0.0105343796706376,-0.00214596387923271,-0.00168602859296338,0.00099490982185775,-0.00228906350282351,0.00110235344908186
CSA,HG02660,-0.010124404878077,0.00739182598795023,-0.0127057953503761,0.0166345992319323,0.000436569184825833,-0.00388309952634271,-0.0130870966296671,-0.00411914894909282,-0.000466930877226194,0.00643559622294027,-0.00283596993457035,-0.00130795906625099,0.0110311624766279,-0.0026672670144541,0.00479619677454213,-0.00758385486534822,0.00391242796440023,-0.00222219479260222,-0.00035256335555206,0.00117332322610323
CSA,HG02661,-0.0102019477128665,0.0148677061295457,-0.00551272976782718,0.0103988696569165,0.000964636412104573,0.00572037676517696,-0.0102421307986354,-0.00200032411134768,-0.00248817257668281,0.00553557043150766,0.00293592126561245,-0.0053562630482236,0.0224271359900681,0.00251848209294438,-0.00592082843411483,0.00295885409599979,-0.00428124775882067,-0.00483395104860252,0.00939443016639829,0.00124697959221023
CSA,HG02662,-0.0101443736898047,0.0133542849805613,-0.00958931392583729,0.0137150336048053,-0.00070897685092115,0.00067584417452657,-0.00427319382233255,-0.0010114515424355,0.00109019572359814,0.00278732887752587,-0.000123830990768254,-0.00182712559120548,0.0204483451478793,0.00036478642592494,0.00473790737431551,-0.00456817820794462,0.00694434223758674,0.000544295496248218,0.00680454659850797,-0.00337257567305388
AFR,HG02666,0.0343087744367213,-0.00153482467187888,-0.000507326098547996,-0.00207533516420595,0.0134271381037767,-0.029199804250546,0.0299798581316005,-0.0778415585369483,0.00309631135248636,0.027072200925641,0.0456288496228791,0.00451704793409441,-0.011559955263509,-0.0230309735907994,-0.000723014472174681,0.00567439636082434,-0.042882525222189,0.00223915673744992,0.0213363935215855,0.0310838509728477
AFR,HG02667,0.0348346284892053,-0.00325363390478115,-0.00061777543562023,-0.0041136789826558,0.0106437909252067,-0.0156825338690391,0.0317018749656106,-0.0688375027975573,0.000843839109387501,0.0361488263301953,0.0151248348353488,-0.00773205003413795,0.00137566448521265,-0.00152354138756111,-0.015743433520218,0.025187790437271,-0.0396652248701679,-0.0267856737892572,0.0457710279041936,0.0141492531927739
AFR,HG02668,0.0332967946194509,-0.000918037054218646,-0.002202096463635,-0.00190435428529657,0.00795764063851078,-0.0205347030987145,0.0333569959540947,-0.0705366596375201,0.00416406463461828,0.0378222858853601,0.0299861410053908,-0.00211302497139648,-0.0119629339971999,-0.0214248820184887,-0.0278082960431584,0.00567278643285745,-0.0460854470859963,-0.0147204400134819,0.0305919025092842,0.0386681480351699
AFR,HG02675,0.0336496269827926,-0.00236974560700462,-0.000832622680001723,-0.000134590054001583,0.0265828289095135,-0.0223866700294785,0.0334333722002149,-0.0733889411485775,-0.0088466307187192,0.0303129909539472,0.0213316852278467,0.0225954117204083,-0.022626196935184,-0.049753375124022,0.00372833054725777,0.0130036862214997,0.0458379825588927,-0.0162875000626507,-0.00428920965851208,-0.0596419588740371
AFR,HG02676,0.0342161064414577,-0.00202995009844531,0.00130844048456012,-0.000992642986983585,0.0162785904985667,-0.0174111781798414,0.0295510111196242,-0.0560975406854846,0.000160686560546626,0.00957264836158865,-0.00590051312884852,-0.0275439604811708,-0.0449971120421243,-0.0566060570995663,-0.0243846583771056,-0.00940263027691576,0.000369054484923893,0.00395803058214412,0.0553909928697483,-0.0329823643969991
AFR,HG02677,0.0342802075671965,-0.00209099058724476,0.000654180100395236,-0.00195011726889786,0.0235222789537377,-0.0140450193789184,0.0281121824999053,-0.0536435571275325,-0.00604033285410298,0.0243225295669991,0.0135592483051969,-0.00988178207219357,-0.0318963037893586,-0.0540601866252676,-0.0223672295391749,-0.00295292140015794,0.0200703555855646,-0.00683892457190022,0.0279068296074043,-0.0397967578971288
AFR,HG02678,0.0343425612114159,-0.00254168085534415,0.000407806633040486,-0.00228329298463289,0.0186200793150857,-0.00205712835274612,0.0175317272459202,-0.041607852164602,-0.00193453989985127,0.0187591142765779,-0.0095753953883786,0.00158268854586513,0.00353748219231715,-0.00444719782762852,0.00553101773897676,0.0116290180788943,-0.00599195078795437,0.0358061920164966,0.0572150484565617,-0.0388099428808384
AFR,HG02679,0.035083902158109,-0.0035309400837099,0.000888493613001527,-0.00190055576828802,0.0090071402902762,-0.0163784708744696,0.0210753492930131,-0.0389437189163138,0.00105861448960429,0.00663013368400956,0.00211063753841254,-0.0149601795018718,-0.0103123018020844,0.00295069254293645,-0.0489246702571035,0.0174993779756035,-0.037971079902734,-0.0425719329536351,0.0745611880186512,-0.00498828035400174
AFR,HG02680,0.0344765422062747,-0.00239217189670251,0.000808604606110653,-0.00201194420554802,0.0120129387975217,-0.00214264961048277,0.0145282174354279,-0.031500430561801,-0.000712563214036057,0.00806351245924343,0.000132530063612763,0.00018261678243263,-0.0100114465579009,0.00152700370086682,-0.0243867056597745,0.0147345919010514,-0.0147735455768879,0.0049814211265681,0.0594788227495974,-0.0218033459493667
CSA,HG02681,-0.0103843233732151,0.0104899825801997,-0.0165023348229601,0.0230699477880569,-0.000802834050968502,0.0050011402888263,0.00556852157311044,1.19513229532394e-05,-0.00343863283112859,-0.00525765272259172,0.00065843382894189,-0.00430907860004407,0.00346358159556051,-0.00405015636954212,-0.00254232604885884,0.000495504337810645,-0.00392331115745923,-0.00450678627045029,-0.00194130359582856,-0.00253246476638787
CSA,HG02682,-0.0100286243064894,0.0106729104270729,-0.0170891127344612,0.0233068285905833,-0.00209769068670965,0.013342927749915,-0.000502748159121624,-8.88243174397266e-05,0.00670019279519358,-0.00661379426538931,-0.00378622436065564,-0.00191567854613601,0.00334816538901178,-0.00375384628128255,0.0211819069046824,-0.00719222147565215,0.00669748797953489,0.00253328821829807,0.00434079881531157,-0.00487019752957974
CSA,HG02683,-0.0106563059960452,0.0092027270947683,-0.0195820493482603,0.0234204607942021,-0.000939076608638206,0.00883075796165708,0.00256135155174605,-0.000410452509536639,0.00869520495074809,-0.0049836982785446,-0.00102162318440834,-0.00176723604928964,0.00489485247575393,-0.00197101271635278,0.00763757749508858,-0.00381167351710826,0.00310492512994782,-0.00228625532271856,-0.00390666785447688,-0.00357844711512451
CSA,HG02684,-0.0101589414635205,0.00521617076456358,-0.0228105334135313,0.0378723676963764,-0.00285783367282948,-0.0118385092705008,-0.00763750905229778,-0.00401748521483799,0.00237071711944566,-0.000108185602482779,-0.0045902452803641,-0.00962710357733025,-0.0238256290202787,7.9027050610522e-05,-0.00804330834341988,0.0113978444805677,0.0070914450569057,3.36907705928802e-05,-0.00384345998975762,-0.00145805130046765
CSA,HG02685,-0.0110537055624814,0.00571168864970897,-0.0267380102744027,0.0383848608684131,-0.000384694359127399,-0.00514817203451552,-0.00720958039083645,-0.00452267430561497,-0.0037788638724238,0.00121666765858831,0.00140427418682543,-0.000846464817484037,-0.0385369134312949,0.00667085138583714,-0.00773435922264626,0.011353334600776,0.00232624800865302,0.00591582484853922,-0.0100450546589873,-0.000684027865556045
CSA,HG02686,-0.00986934722562752,0.00366350864906903,-0.0250572397380217,0.0400945416748953,-0.0041537525928825,-0.0121249279556215,-0.00812299349174953,-0.00402139431068769,0.00198678404513987,0.00235794015086757,-0.00654599860208907,-0.00173251453130373,-0.0353609372463668,0.0028211667760865,-0.0137882204104357,0.0136250482263135,0.00695879016649272,-0.000229885005551099,-0.00797395085854803,8.90068533878659e-05
CSA,HG02687,-0.0104596327837583,0.00396844390718583,-0.0216451249156866,0.0347122054356405,-0.0016164067068238,0.00329511697946736,-0.0049076831584769,-0.00618877672774203,-0.00177708970193242,0.00311025792883573,0.00269817791062979,-0.0055990103182284,-0.000878448528496009,-0.00124305905724581,-0.00401690297620256,0.00354115277083775,-0.00369435158683307,0.00471311448926791,-0.00447565907950517,0.00104732395681869
CSA,HG02688,-0.0101809039466401,0.007933897941203,-0.0210680558807166,0.0287662138410475,0.00208967669656065,0.00329595919575328,0.00189054878120318,-0.00244846137728978,-0.0088315123571387,-0.000689203898983033,0.00297357419106943,0.0055402399763896,-0.0146539515615987,0.0021363924423646,0.00290334413890991,0.00154345613467282,0.00037007923783501,0.0105902048275665,-0.00172066482394338,0.000880193993217631
CSA,HG02689,-0.0114698921678959,0.00617271641350765,-0.023424031862852,0.0344905911494386,0.00188873864483692,0.0043295893562756,-0.00241097690092394,-0.00640240216973893,-0.00890781744317642,0.000802206139947632,0.00165600349096777,0.000871280213453339,-0.0150233675283775,-0.0003999801212739,0.00146090154397774,0.0029482454331769,-0.00260518604968951,0.0161510928740935,-0.00586052870260747,-0.000153435805060476
CSA,HG02690,-0.0108057903329218,0.0157328025770117,-0.0108786540521815,0.0177263969882597,0.00128936593509092,0.0138759287962709,-0.00156560950282448,0.00203300978810834,-0.00350314790490576,-0.00507416376702547,-0.000541266665810326,-0.000886663531295421,0.0327940603956905,-0.00592372977054326,0.00132965249795082,0.00267280355974082,0.00651411001309968,-0.00682006170619855,0.00682854170935025,0.00414881447321303
CSA,HG02691,-0.0107717010684813,0.0103653349522221,-0.0186441422613925,0.0244418889582027,-0.000985688885934645,0.00443649149394037,-0.000927217333479794,0.0028651335499379,-0.00768232801047948,-0.000616327539720712,0.00244602849295563,-0.00216225086191499,-0.000828226549052255,-0.00360047069113417,-0.0124238448745885,-0.00120802969526567,-0.00396474463282485,0.000259830841727838,-0.0018571782106768,0.00417237864284145
CSA,HG02692,-0.0116246927527374,0.010570069111916,-0.0153583411969487,0.0197857238635499,0.000826150019234409,0.00474363603111261,-0.010295356201771,0.00211555723261421,-0.00461845463457057,-0.000776597057192412,-0.00109003313127168,-0.000302659368207399,0.0200401771982456,-0.00347860806621641,0.00381116746991686,-0.00144698542159708,0.00101956183224388,-0.00470589775648539,0.00158761289572391,0.000846105550365588
CSA,HG02694,-0.0101637507185508,0.0104408640109295,-0.00872924100165305,0.0199315509983157,0.0032291418616722,0.00299758911048785,-0.00950098884000081,-0.0101924214565923,0.00176393368271093,0.00333513832123534,0.00659970077858598,0.00133591842330653,0.0165784142392532,0.00414805531512439,0.0107020548550265,-0.00963593466117014,0.00923697438305617,-0.00190925580681995,0.0130750365762307,0.00142000813128096
CSA,HG02696,-0.00968074877123043,0.00887277319452695,-0.0189223603593318,0.0286535973403064,7.442185763022e-05,0.00406340571698182,-0.00504785991116842,-0.00987749776384596,-0.0100590665953462,4.37823096091773e-05,-0.00513890669196191,-0.0048070082274453,-0.0156396692385507,-0.0049550851683109,-0.00886127352872329,0.00718444642523018,0.00554141978711644,-0.00595836345369827,-0.00790586430391854,-0.0170714017857138
CSA,HG02697,-0.00998503489632842,0.0134118266983846,-0.0132006208885344,0.0177143044924826,0.00170887182134452,0.00233940198176971,-0.0144733137580229,-0.00546514536933588,-0.00185936292174135,0.0110968687619876,0.00987462699507437,-0.00187609612405292,0.0207600345517283,-0.00324013057037996,0.00318694621445895,-0.00244257518561517,-0.000544161805413837,-0.0145271560370439,0.00882203214736036,0.00229468074526615
CSA,HG02698,-0.0101072720108695,0.0113304085119772,-0.016130821455656,0.0255719597717959,-0.00145864097643286,0.00207960050623228,-0.0104173322375552,-0.0087196893597434,-0.00959631245280045,0.00381770030024626,0.00403744989984845,-0.00403932191793015,0.00587232988916174,-0.00584062271956344,-0.00353182363150126,6.57164166699172e-05,-0.00124772960574518,-0.00582342367002853,0.0022379637879335,-0.00538613609459242
CSA,HG02699,-0.0104126269088491,0.0113896581450546,-0.0117749439453149,0.0190584251829347,0.00174182167384084,0.00342445536254908,-0.00158176467839083,-0.00148688148016111,-0.00140294209704583,0.00319892412864783,-0.00787185008670284,-0.00215591349907646,0.00386342017820526,-0.00743209020644555,0.00469682350972856,0.00141079264214394,-0.00125057099432091,-0.00160189756950981,-0.00228110731094704,0.00899164470364258
CSA,HG02700,-0.0109650903454869,0.0100325252297817,-0.0125365210604939,0.023584044289963,0.00315534778702732,0.00219826101459946,0.00265334818001132,-0.0036218096517273,0.00166409588943992,-0.00334767462413209,-0.00495466844940615,-0.00143822113194964,0.00829757448149828,-0.00180834812736347,0.0018558005361178,0.00057566119748311,0.00440303841014303,-0.0101694969824759,0.00741189363504372,-0.00554880573248019
CSA,HG02701,-0.0103347310868414,0.0115996296339553,-0.0147266720887947,0.0187248462493581,0.00265464872345358,-0.00104353736099834,-0.00388776864565562,-0.00294441658369664,0.000406613945821098,0.00187365855159729,-0.00479267906399922,-3.96462911845014e-05,0.000682947621809378,-0.00723348109885528,-0.000545786667541431,0.00712644837649873,0.000391679713632225,-0.00581055497558348,0.00500487147844624,-0.00211262001812749
AFR,HG02702,0.030654606457271,-0.00129343771288913,0.000772830852321037,-0.00242966907057398,0.0293917372667898,-0.0210226136147972,0.0351532336138099,-0.0778482481253519,-0.00550539892620794,0.019373357023492,-0.000954626728799641,-0.00374383312565361,-0.0199147947034202,-0.0320814550955633,-0.0365733191118311,0.00812617224879965,0.0342251953171433,-0.0310785082795733,0.0101896994283616,0.0400802254298324
AFR,HG02703,0.0366889333459458,-0.00258476714356885,0.00307027731178744,-0.00278674912883123,0.0105822059283847,-0.0163311861556383,0.0207137171722515,-0.036344607559555,-0.00254969717610546,0.00998157748011386,-0.00841442440626636,-0.00097353313488994,8.32927956490865e-05,-0.0104694765266012,-0.00701781723504001,-0.0292181258014896,-0.0111193958721512,0.0297438865283493,0.00953152392879306,0.00880556037272792
AFR,HG02704,0.0322970437820931,-0.00113235864211446,0.00193566613112968,-0.00303779699161463,0.0236104957595383,-0.0216446167179478,0.032967746590557,-0.0557351501170129,-0.0023672749382427,0.0164236200999892,-0.000795765709217528,-0.0022971216913803,-0.0151728053362869,-0.0185813206073054,-0.0311845538357228,-0.0153517262132905,0.000245726951201511,0.00526516982654939,0.00770062418029916,0.024307562375736
AFR,HG02715,0.0347721698788863,-0.0024592320172552,-0.000212090575123153,-0.000570795411358657,0.0237839468352609,-0.0037605964424084,0.0212252449473669,-0.0320881647536678,-0.000697596542161947,0.0190462930027019,0.028480413996596,0.00570565824666605,-0.0183341266581227,-0.0284404989779831,-0.0306241896077659,-0.0169450314191969,0.033334662591918,-0.0223245398532303,0.0371238183768939,-0.0319353939646849
AFR,HG02716,0.0355267348555824,-0.00251125399478887,3.23311713903712e-05,0.00109178366598831,0.0139867889997251,-0.000941690655488834,0.0234622360680634,-0.0642276937115423,-0.0124993685482377,0.0331214602083207,-0.0066508936656834,-0.00452091490921318,-0.0380281422420257,-0.0144502350185527,-0.0261075756025674,0.0180661374356282,0.0838130593949484,-0.0339420754890167,0.0337812205490434,-0.00448979593108618
AFR,HG02717,0.0344853946057261,-0.00264293307902068,0.000762809533381552,0.00323668613472931,0.0160315811784075,-0.00423687308612539,0.013349284101628,-0.0449258135883588,-0.0093840053666503,0.0222405298631252,0.00491913950248254,-0.00973182857495328,-0.0206088337460428,-0.0165979497009009,-0.0152808900168875,0.0125189187299291,0.059023222434405,-0.00702966298028155,0.0332351898676193,-0.00710748343492637
AFR,HG02721,0.0358595689814131,-0.00316394938597797,0.00033171844656386,-0.0015153240396992,0.0127890974767411,-0.0188383406755847,0.0180077257909879,-0.0556193567594157,-0.000626960945655286,0.0214108567363135,0.00718116080787761,-0.00231931232734311,0.0045581263312415,0.0276123310135629,0.00199264455501216,0.0221661383110587,-0.0482242469246807,0.000714548467188233,0.0828099489584606,-0.0307470508835293
AFR,HG02722,0.0351601060596051,-0.00303014774832262,0.000929818798504342,-0.00159600727093831,0.0209067372780937,-0.0160627911944238,0.0160484686795591,-0.0494545410419973,-0.0101088626002082,0.000593740689761098,0.0192761254796894,-0.00759708744180396,0.000462894671508186,0.0054257761263706,-0.0237906272099419,-0.0434641688622132,0.000366587179801618,0.0374245995296358,0.027069806962204,-0.0336832149583928
AFR,HG02723,0.0358559258864934,-0.00254439383677809,0.00221137411443937,-0.00181638715824341,0.021238284926192,-0.0214297016058444,0.016981613845384,-0.0522953338198973,-0.00247031228340153,0.0133356863813531,0.00921548604394765,-0.00661535918258404,0.00123099917622349,0.0081832364728726,-0.0120188343102201,-0.0159300520269508,-0.0197192689055384,0.0215032588486419,0.0367268956801928,-0.0408453556266225
CSA,HG02724,-0.00981017118702925,0.00717428767958216,-0.0261548757879492,0.0300390878245875,0.00074933416558926,0.00953822530747462,-0.00589804136770178,-0.00330064140292147,-0.00397373652871834,-0.000207526863531148,-0.00184818545997108,-0.00587053178359739,-0.0185652889046482,0.00135795455599199,-0.00414127186016544,0.0148881661444288,0.00145477053328582,0.00496421181803922,-0.0128953311297868,-0.00349408836235953
CSA,HG02725,-0.0110636692198728,0.00964371720527274,-0.0147289027499166,0.0257941396323268,0.00134899082414541,0.00451532422075917,-0.00543598969736901,-0.00496782275648188,0.00411913419919089,-0.00023050671843444,-0.00114986342042113,-0.00197153337624987,-3.55040865755672e-05,-0.00218127360227708,-0.000924818291897756,0.00299154173716353,-0.00139238806145836,-0.00477019451017031,-6.4840087418323e-05,0.00114664732957372
CSA,HG02726,-0.00999846097857857,0.00700070305091431,-0.0241560599363911,0.0302795369719199,-0.000203442130610032,0.00334969333489188,-0.00930534618418431,-0.00485098021726259,-0.00130006072337855,0.00396630009844074,-0.00517267556630383,-0.00298188277870833,-0.0252867737722151,-0.000395495203962173,-0.000771000089358151,0.00929382513658057,-0.00337446930183047,0.00060641244601243,-0.00983755513572574,-0.00326232679677124
CSA,HG02727,-0.0102955065689307,0.00253261596913903,-0.0274960970873071,0.0365138221500364,-0.000692118538341475,-0.00909461654926084,-0.011766845968297,-0.00200420559776392,-0.000714299010712816,0.00279908724718318,0.000560201057473976,0.00049105210204685,-0.0301420608414366,0.00784868041112228,0.00149827878551691,0.00184530606776923,-0.00273147484988762,0.00462667247756571,-0.00770802118946537,0.00011685811132594
CSA,HG02728,-0.0111194404103755,0.00599619522784144,-0.0278877781702632,0.0369493876105986,0.00237491262193139,0.00355519416225648,-0.00168568603479803,-0.00840913178948849,-0.00947000856494885,-0.00112678573565172,-0.00213559892125426,0.00183269079888462,-0.0145339225149299,0.00156984260461441,-0.00100463832710585,0.000641207851309182,-0.00848699438242738,0.00358649990860374,-0.00628948499792994,-0.00555699135216603
CSA,HG02729,-0.0107003691136838,0.00466760973949559,-0.0278886411504624,0.038127851622514,7.57583500315543e-05,0.0052042228412013,-0.0047565636069654,-0.00914807814858808,-0.00348245300013882,0.00099458730929201,-0.00141560551517597,9.3769908744376e-05,-0.0254124016444338,0.00603633749491636,0.00343991034262251,0.00271530590444456,-0.00975456243017558,0.00743196421165007,-0.00633948272624946,-0.0101947955243302
CSA,HG02731,-0.00946939126299027,0.00934028859606466,-0.0174014024497283,0.0309976226997243,-0.00257149898783525,0.005816069272569,0.00524247362236457,-0.0026202961437687,-0.00356129031308976,-0.0047904002696148,-0.00439924977951889,-0.000684876904945189,-0.00105533043583862,0.00129850247327464,-0.00300559302639923,0.00472378272810668,-0.00377539132695936,0.000785722351632455,0.00823241842489092,-0.00518988325518537
